module,wm15cm,wm45cm,wm75cm,battery,when
01,2753,541,571,4.670070171356201,08/05/2017 18:10:39.382
01,2567,543,571,4.650691986083984,08/05/2017 18:40:20.296
01,2424,544,572,4.650691986083984,08/05/2017 19:10:00.765
01,2314,544,573,4.631474494934082,08/05/2017 19:39:41.716
01,2232,544,573,4.631474494934082,08/05/2017 20:09:22.353
01,2128,542,574,4.612415313720703,08/05/2017 20:39:01.751
01,2043,542,569,4.612415313720703,08/05/2017 21:08:40.498
01,1973,542,572,4.593511581420898,08/05/2017 21:38:19.168
01,1883,544,571,4.574762344360352,08/05/2017 22:07:57.328
01,1790,546,576,4.574762344360352,08/05/2017 22:37:35.099
01,1700,548,578,4.574762344360352,08/05/2017 23:07:12.729
01,1636,547,573,4.55616569519043,08/05/2017 23:36:50.098
01,1592,546,574,4.55616569519043,09/05/2017 00:06:27.089
01,1565,549,579,4.5377197265625,09/05/2017 00:36:03.997
01,1540,548,574,4.5377197265625,09/05/2017 01:05:40.726
01,1516,549,575,4.519423007965088,09/05/2017 01:35:17.359
01,1480,545,574,4.519423007965088,09/05/2017 02:04:53.951
01,1470,547,576,4.519423007965088,09/05/2017 02:34:30.361
01,1462,551,576,4.519423007965088,09/05/2017 03:04:06.669
01,1439,552,575,4.501272201538086,09/05/2017 03:33:43.079
01,1434,552,575,4.501272201538086,09/05/2017 04:03:19.663
01,1413,549,573,4.501272201538086,09/05/2017 04:32:56.384
01,1409,549,574,4.501272201538086,09/05/2017 05:02:32.854
01,1405,550,577,4.501272201538086,09/05/2017 05:32:09.093
01,1386,550,576,4.483267307281494,09/05/2017 06:01:45.151
01,1378,550,575,4.483267307281494,09/05/2017 06:31:21.299
01,1383,550,577,4.483267307281494,09/05/2017 07:00:57.672
01,1367,551,576,4.483267307281494,09/05/2017 07:30:33.920
01,1374,552,576,4.483267307281494,09/05/2017 08:00:09.952
01,1357,550,572,4.4654059410095215,09/05/2017 08:29:45.962
01,1350,550,573,4.4654059410095215,09/05/2017 08:59:21.996
01,1362,555,579,4.4654059410095215,09/05/2017 09:28:58.479
01,1340,550,592,4.483267307281494,09/05/2017 09:58:36.598
01,1335,555,589,4.501272201538086,09/05/2017 10:28:17.504
01,1334,556,591,4.501272201538086,09/05/2017 10:57:59.331
01,1312,554,586,4.519423007965088,09/05/2017 11:27:43.245
01,2952,553,586,4.501272201538086,09/05/2017 11:57:25.501
