when,module,battery,15cm,15cm_bias,45cm,45cm_bias,75cm,75cm_bias
2017-05-04T14:01:28.683Z,03,5.337085247039795,4954,959,1145,-258,3388,695
2017-05-04T14:33:08.622Z,03,5.41225528717041,4745,937,1113,-261,3440,711
2017-05-04T15:33:11.693Z,03,5.463556289672852,4270,915,1057,-268,3504,723
2017-05-04T20:00:27.102Z,03,5.361908912658691,2857,690,870,-247,3659,743
2017-05-09T02:23:48.910Z,03,4.592870235443115,2148,559,1768,-276,3272,702
2017-05-09T02:53:20.345Z,03,4.592870235443115,2110,529,1686,-271,3284,682
2017-05-09T03:22:51.853Z,03,4.592870235443115,2073,537,1622,-278,3301,689
2017-05-09T03:52:23.573Z,03,4.574644565582275,2032,535,1564,-288,3311,693
2017-05-09T04:21:55.591Z,03,4.574644565582275,2002,521,1511,-284,3328,691
2017-05-09T04:51:27.404Z,03,4.574644565582275,1960,520,1457,-279,3335,692
2017-05-09T05:20:58.964Z,03,4.574644565582275,1926,514,1413,-285,3345,702
2017-05-09T05:50:30.314Z,03,4.574644565582275,1897,501,1375,-282,3363,714
2017-05-09T06:20:01.574Z,03,4.556562900543213,1868,488,1339,-282,3378,712
2017-05-09T06:49:33.172Z,03,4.556562900543213,1836,484,1304,-278,3378,715
2017-05-09T07:19:04.759Z,03,4.556562900543213,1800,470,1269,-268,3382,696
2017-05-09T07:48:36.181Z,03,4.556562900543213,1769,463,1239,-271,3385,696
2017-05-09T08:18:07.434Z,03,4.538623332977295,1741,465,1215,-275,3387,696
2017-05-09T08:47:38.610Z,03,4.538623332977295,1724,464,1192,-270,3402,700
2017-05-09T09:17:10.159Z,03,4.538623332977295,1695,448,1169,-267,3406,709
2017-05-09T09:46:42.580Z,03,4.538623332977295,1673,436,1326,-306,3405,702
2017-05-07T14:36:57.328Z,03,4.969010353088379,900,301,575,-188,3341,758
2017-05-07T15:35:48.317Z,03,4.926540374755859,884,290,566,-183,3330,739
2017-05-07T17:04:16.984Z,03,4.905575752258301,880,286,564,-183,3344,750
2017-05-07T17:33:55.996Z,03,4.905575752258301,873,285,565,-183,3341,756
2017-05-07T18:03:29.718Z,03,4.905575752258301,866,291,560,-187,3330,753
2017-05-07T18:33:05.267Z,03,4.905575752258301,861,286,557,-187,3321,747
2017-05-07T19:02:36.852Z,03,4.905575752258301,858,286,558,-186,3316,761
2017-05-07T19:32:04.558Z,03,4.905575752258301,854,286,556,-182,3315,756
2017-05-07T20:01:26.299Z,03,4.88478946685791,848,285,555,-182,3301,738
2017-05-07T20:30:41.350Z,03,4.864178657531738,848,282,554,-186,3299,755
2017-05-07T20:59:53.975Z,03,4.843740940093994,842,280,550,-184,3289,760
2017-05-07T22:27:28.084Z,03,4.8033766746521,841,289,549,-185,3275,749
2017-05-07T23:54:59.635Z,03,4.783445358276367,838,284,545,-186,3252,751
2017-05-08T01:22:30.023Z,03,4.763679027557373,834,289,539,-185,3240,764
2017-05-08T01:51:40.207Z,03,4.763679027557373,831,284,540,-183,3241,762
2017-05-08T02:50:00.322Z,03,4.763679027557373,829,273,539,-179,3226,737
2017-05-08T03:19:09.853Z,03,4.744075775146484,827,289,540,-185,3228,750
2017-05-08T04:17:28.683Z,03,4.744075775146484,824,282,536,-180,3219,751
2017-05-08T04:46:38.136Z,03,4.744075775146484,821,281,534,-181,3206,749
2017-05-04T22:26:41.558Z,03,5.288120746612549,2478,623,808,-236,3671,755
2017-05-04T22:55:54.051Z,03,5.288120746612549,2410,617,791,-231,3663,755
2017-05-04T23:54:18.662Z,03,5.288120746612549,2314,602,772,-232,3671,767
2017-05-05T00:23:31.623Z,03,5.263974189758301,2266,585,762,-231,3665,771
2017-05-05T02:20:24.568Z,03,5.263974189758301,2085,543,726,-225,3633,753
2017-05-05T02:49:37.800Z,03,5.263974189758301,2541,592,1016,-295,3624,764
2017-05-05T03:48:01.648Z,03,5.240046977996826,3122,625,4121,-184,3511,694
2017-05-05T05:15:36.474Z,03,5.216336727142334,2823,560,4483,34,3457,670
2017-05-05T06:43:10.187Z,03,5.216336727142334,2639,574,2493,-71,3501,706
2017-05-05T07:12:21.483Z,03,5.216336727142334,2581,581,2260,-139,3501,706
2017-05-05T08:10:44.569Z,03,5.192839622497559,2481,576,1992,-200,3506,732
2017-05-05T13:05:12.473Z,03,5.216336727142334,2022,498,1328,-290,3465,748
2017-05-05T14:05:08.575Z,03,5.240046977996826,1940,484,1254,-291,3460,735
2017-05-05T14:35:09.555Z,03,5.240046977996826,1899,480,1222,-294,3451,753
2017-05-05T16:05:13.188Z,03,5.263974189758301,1798,459,1139,-293,3433,757
2017-05-09T10:16:18.499Z,03,4.556562900543213,1660,445,1309,-302,3410,706
2017-05-09T10:45:54.929Z,03,4.556562900543213,1645,435,1269,-288,3419,712
2017-05-09T11:15:34.239Z,03,4.556562900543213,1634,435,1233,-285,3424,721
2017-05-09T11:45:12.120Z,03,4.556562900543213,1655,437,1677,-389,3430,722
2017-05-08T05:15:47.354Z,03,4.744075775146484,820,276,536,-180,3200,738
2017-05-08T05:44:56.136Z,03,4.724632740020752,820,276,537,-178,3201,733
2017-05-08T06:14:04.822Z,03,4.724632740020752,818,279,536,-182,3199,738
2017-05-08T06:43:13.467Z,03,4.724632740020752,819,286,534,-179,3198,756
2017-05-08T07:12:22.077Z,03,4.724632740020752,819,286,532,-179,3192,752
2017-05-08T07:41:30.588Z,03,4.724632740020752,816,279,533,-178,3190,756
2017-05-08T08:10:38.947Z,03,4.705348491668701,815,279,534,-179,3190,753
2017-05-08T08:39:47.432Z,03,4.705348491668701,813,275,533,-177,3186,754
2017-05-08T09:08:56.807Z,03,4.705348491668701,814,280,536,-180,3179,744
2017-05-08T09:38:08.486Z,03,4.724632740020752,811,285,535,-182,3185,747
2017-05-05T17:04:50.966Z,03,5.263974189758301,1733,445,1114,-286,3421,739
2017-05-05T17:34:37.495Z,03,5.240046977996826,1706,452,1098,-285,3409,759
2017-05-05T18:04:10.946Z,03,5.240046977996826,1682,443,1077,-282,3404,758
2017-05-05T19:03:13.127Z,03,5.216336727142334,1637,435,1043,-280,3394,753
2017-05-05T19:32:42.040Z,03,5.216336727142334,1614,422,1022,-272,3386,739
2017-05-05T20:31:29.415Z,03,5.192839622497559,1585,426,987,-265,3367,761
2017-05-05T21:59:09.997Z,03,5.169552803039551,1543,420,946,-258,3347,762
2017-05-05T22:57:33.914Z,03,5.146474838256836,1515,406,918,-258,3325,747
2017-05-06T00:25:07.180Z,03,5.146474838256836,1485,408,881,-247,3302,755
2017-05-06T00:54:17.640Z,03,5.146474838256836,1478,400,868,-246,3299,748
2017-05-06T01:23:27.704Z,03,5.146474838256836,1466,403,859,-249,3291,748
2017-05-06T02:50:57.908Z,03,5.123601913452148,1438,399,833,-236,3276,761
2017-05-06T05:16:45.553Z,03,5.100930690765381,1390,387,796,-236,3253,746
2017-05-06T05:45:54.952Z,03,5.100930690765381,1384,374,789,-230,3246,735
2017-05-06T06:44:14.125Z,03,5.100930690765381,1364,383,777,-230,3234,749
2017-05-06T07:13:23.660Z,03,5.100930690765381,1356,373,770,-229,3225,742
2017-05-06T08:11:42.841Z,03,5.0784592628479,1341,379,760,-231,3218,756
2017-05-06T08:40:52.069Z,03,5.0784592628479,1331,381,756,-227,3220,752
2017-05-06T09:10:01.404Z,03,5.0784592628479,1322,370,750,-227,3207,746
2017-05-08T10:07:25.385Z,03,4.744075775146484,807,275,533,-180,3170,740
2017-05-06T10:08:26.407Z,03,5.0784592628479,1309,365,748,-226,3208,747
2017-05-06T12:06:25.005Z,03,5.0784592628479,1274,359,732,-225,3199,757
2017-05-06T12:36:05.784Z,03,5.100930690765381,1257,358,727,-226,3193,754
2017-05-06T13:35:42.344Z,03,5.123601913452148,1226,352,718,-225,3194,756
2017-05-06T14:35:35.925Z,03,5.123601913452148,1191,344,707,-221,3194,735
2017-05-06T15:05:25.703Z,03,5.123601913452148,1178,350,702,-221,3206,736
2017-05-06T16:36:50.895Z,03,5.123601913452148,1134,324,686,-211,3232,723
2017-05-06T17:36:17.844Z,03,5.100930690765381,1116,323,672,-207,3269,719
2017-05-06T18:35:34.632Z,03,5.100930690765381,1089,327,662,-207,3293,730
2017-05-06T19:05:03.915Z,03,5.100930690765381,1085,326,661,-207,3316,731
2017-05-06T20:04:00.065Z,03,5.0784592628479,1066,326,647,-202,3335,736
2017-05-06T22:30:06.946Z,03,5.012218952178955,1043,316,630,-198,3372,727
2017-05-06T23:28:28.507Z,03,4.990521430969238,1037,330,622,-202,3381,758
2017-05-06T23:57:39.118Z,03,4.990521430969238,1032,309,620,-194,3380,743
2017-05-07T05:18:34.457Z,03,4.926540374755859,992,313,598,-195,3372,769
2017-05-07T05:47:43.969Z,03,4.926540374755859,988,313,597,-195,3364,761
2017-05-07T07:44:22.645Z,03,4.905575752258301,978,314,590,-189,3347,765
2017-05-07T10:10:14.457Z,03,4.88478946685791,962,304,587,-189,3328,764
2017-05-07T10:39:32.498Z,03,4.905575752258301,955,303,586,-189,3332,750
2017-05-07T11:38:25.442Z,03,4.926540374755859,942,303,581,-192,3341,759
2017-05-07T12:08:00.785Z,03,4.926540374755859,939,304,578,-190,3343,751
2017-05-07T12:37:34.678Z,03,4.926540374755859,931,300,578,-188,3352,748
2017-05-07T13:07:16.162Z,03,4.947684288024902,926,295,581,-190,3355,751
2017-05-07T15:06:25.911Z,03,4.947684288024902,890,288,572,-186,3336,747
2017-05-07T16:05:23.696Z,03,4.926540374755859,881,287,567,-180,3335,732
2017-05-07T16:34:50.451Z,03,4.905575752258301,877,280,564,-180,3331,739
2017-05-07T21:29:05.804Z,03,4.823474407196045,841,286,547,-184,3281,754
2017-05-07T21:58:17.081Z,03,4.823474407196045,843,282,548,-185,3279,753
2017-05-07T22:56:38.781Z,03,4.8033766746521,841,284,544,-183,3269,759
2017-05-07T23:25:49.258Z,03,4.783445358276367,836,277,543,-183,3257,748
2017-05-08T00:24:09.817Z,03,4.783445358276367,835,279,543,-182,3251,742
2017-05-08T00:53:20.000Z,03,4.783445358276367,836,286,540,-181,3246,752
2017-05-08T02:20:50.204Z,03,4.763679027557373,831,284,540,-182,3230,747
2017-05-08T03:48:19.401Z,03,4.744075775146484,823,284,535,-181,3217,748
