Date,d15cm_unified,d45cm_unified,d75cm_unified,wetness_modulo5,temperature_modulo5,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_dir,vento_rajada,radiacao,precipitacao,EToPM
2017-05-07 22:00:00.000,985.290952813104,561.689251665379,1386.99163737501,1023,29.5233650003721,26.5,26.7,26.5,85,89,85,23.8,24.5,23.8,99.81,998.1,997.7,2.2,87,4.9,-0.00336,0,0.022144267464367
2017-05-07 23:00:00.000,997.302798895351,560.665309187744,1388.85652727617,1023,29.3321329164639,26.6,26.7,26.4,82,85,81,23.4,23.8,23.2,99.87,998.7,998.1,3.6,98,7.2,-0.00353,0,0.0363653973240005
2017-05-08 00:00:00.000,1008.90600557884,560.880522335031,1390.72510865856,1023,29.1408597126076,26.5,26.6,26.4,83,83,82,23.3,23.5,23.2,99.91,999.1,998.7,1.4,106,5.3,-0.0033,0,0.018043689397243
2017-05-08 01:00:00.000,1019.1433032637,559.576741341797,1392.59843486836,1023,28.974775476966,26.4,26.5,26.3,83,84,83,23.4,23.4,23.2,99.92,999.2,999.1,2.1,112,4.3,-0.00353,0,0.0242971577345411
2017-05-08 02:00:00.000,1026.64666184654,559.954624810416,1394.47747965299,1023,28.8207412755444,26.5,26.5,26.4,84,84,83,23.6,23.6,23.4,99.91,999.3,999.1,2.5,111,4.3,-0.00342,0,0.0257863420223638
2017-05-08 03:00:00.000,1036.21090442471,560.317465061947,1396.36952698344,1023,28.6584602751279,26.7,26.7,26.4,83,84,83,23.5,23.6,23.5,99.88,999.2,998.8,2.6,114,4.8,-0.00258,0,0.0284809132233641
2017-05-08 04:00:00.000,1042.53685975382,546.62874399757,1398.27822024341,1018.04385034462,28.5315240646539,25.8,26.7,25.8,88,88,83,23.7,23.7,23.4,99.8,998.8,998,2.8,107,6.5,-0.00302,0.4,0.0202310514936219
2017-05-08 05:00:00.000,1050.09493132435,553.800411701016,1400.1969251347,582.880604434233,28.4045790799198,26.1,26.1,25.8,86,88,86,23.7,23.8,23.6,99.76,998,997.6,2.1,100,6.5,-0.00055,0,0.027090187183313
2017-05-08 06:00:00.000,1058.57046743125,543.831544197148,1402.1240766926,420.666668924231,28.2776057795906,25.1,26.1,25.1,89,89,86,23.1,23.7,23,99.74,997.6,997.3,2.3,121,8.5,-0.00339,0.8,0.0217870776856815
2017-05-08 07:00:00.000,1065.19382851351,552.278029044884,1404.06224208574,198.720509205591,28.1506210218313,25.3,25.3,24.8,88,89,88,23.2,23.2,22.9,99.73,997.5,997.3,2.2,115,6.3,-0.00279,0,0.0231593789954077
2017-05-08 08:00:00.000,1070.50138132469,557.354700118355,1406.01495845276,196.536348545048,28.0236268153388,25.4,25.4,25.2,87,88,87,23.1,23.2,23.1,99.74,997.5,997.3,2.3,105,3.8,-0.00261,0,0.026294709158348
2017-05-08 09:00:00.000,1076.26313257611,560.848292088487,1407.98555903266,246.79234772266,27.8966449276057,25.8,25.8,25.2,85,87,85,23,23.1,23,99.79,997.9,997.4,2.8,109,4.8,0.01188,0,0.0403686673572353
2017-05-08 10:00:00.000,1078.5191041934,562.157522495539,1409.97005179279,758.024865814341,27.7699046278168,26.9,26.9,25.8,79,85,79,23,23.2,22.8,99.84,998.4,997.8,2.1,130,4.9,0.2872,0,0.120759402353664
2017-05-08 11:00:00.000,1080.20137755876,573.530673259019,1411.96604139016,726.168005129258,27.6875,27.4,27.5,26.9,79,81,78,23.6,23.7,22.8,99.94,999.4,998.4,3.3,112,8.5,0.8075,0,0.273734261653359
2017-05-08 12:00:00.000,1090.75666443768,575.279149914721,1413.98657189722,315.651599171794,27.7954389352748,29.5,29.5,27.4,72,80,72,24,24.7,23.1,99.94,999.4,999.3,3.9,116,8.7,1.841,0,0.587076036431015
2017-05-08 13:00:00.000,1080.791575202,577.595425598754,1416.03560994468,307.237293121688,27.9216102733685,28.1,30,27.5,79,81,68,24.1,24.4,23.1,99.96,999.6,999.2,3.4,107,8.9,1.835,0,0.549205267719418
2017-05-08 14:00:00.000,1092.6251297166,580.156561075512,1418.10689184385,232.073899189039,28.1585593496575,27.2,29.7,27.2,81,82,74,23.7,25.4,23.6,99.96,999.7,999.4,5.3,98,9.5,1.408,0.4,0.417156388203389
2017-05-08 15:00:00.000,1106.19161858931,583.258145981757,1420.20401449393,261.297604656921,28.2992341534404,25.3,27.9,24.9,91,92,81,23.8,25.5,22.7,99.87,999.6,998.7,4.9,111,12.8,1.032,3.4,0.274892020627533
2017-05-08 16:00:00.000,1122.10952223674,586.968397440345,1422.32386932192,950.525933867041,28.5381471551973,26.7,27.6,25.1,81,92,79,23.1,25.1,22.9,99.81,998.7,997.9,3.4,114,8.8,2.279,0.4,0.643366817376744
2017-05-08 17:00:00.000,1105.97665975775,587.940529596991,1424.47098894338,250.120347081645,28.7284750806682,27.3,27.3,26.7,81,81,77,23.7,23.7,22.5,99.67,998.1,996.7,3.1,111,6.8,0.7347,0,0.247326378271246
2017-05-08 18:00:00.000,1109.91922421373,587.554277270312,1426.65137376759,225.927463049586,28.8125,24.4,27.4,24.2,89,89,79,22.4,23.8,22.1,99.69,997.4,996.6,1.3,91,9.1,0.3383,3.6,0.0869121043648693
2017-05-08 19:00:00.000,1113.40502766912,582.872905786339,1428.86331211267,232.834861218422,28.7623019248953,24.9,24.9,24.3,88,89,87,22.7,22.9,22.3,99.69,997.2,996.8,3.3,106,6.2,0.1777,0.8,0.0514558579020665
2017-05-08 20:00:00.000,1117.13537548716,582.44282446731,1431.09036301075,221.922355358556,28.6875,25.1,25.1,24.9,88,88,87,23,23,22.7,99.8,998,996.9,3.1,88,6.2,0.1392,0,0.0452811450063912
2017-05-08 21:00:00.000,1121.51753050637,582.30911161766,1433.33221956995,199.438684469054,28.5112397224145,24.9,25.2,24.8,92,92,88,23.4,23.4,23,99.87,998.7,998,2.4,69,5.4,0.01268,0,0.0146346439093882
2017-05-08 22:00:00.000,1125.57806801966,581.858899548995,1435.59280528151,206.531707167283,28.3856368553284,24.5,24.9,24.5,92,92,92,23.2,23.4,23.2,99.92,999.2,998.7,2,71,5.5,-0.00205,0,0.0103521249561858
2017-05-08 23:00:00.000,1129.72872646319,581.470682144803,1437.85568032853,203.919177625499,28.2074914335989,24.7,24.7,24.5,92,93,92,23.4,23.4,23.2,99.99,999.9,999.2,1.9,70,4.3,-0.00226,0,0.01000537798976
2017-05-09 00:00:00.000,1134.36705690374,581.334033639601,1440.11564305967,186.14927622447,28.0718297640293,25.3,25.3,24.7,88,92,88,23.1,23.6,23.1,100.01,1000.1,999.8,3.2,109,5.9,-0.00306,0,0.0215718594628505
2017-05-09 01:00:00.000,1139.62515528679,581.442472525192,1442.3721479412,192.617878866429,27.8922765141696,25.9,25.9,25.3,82,88,82,22.6,23.1,22.6,100.01,1000.3,1000.1,4.1,118,8,-0.00104,0,0.0384422087358318
2017-05-09 02:00:00.000,1145.65319043346,581.813516587402,1444.62852927606,185.873059814314,27.7579337616054,26,26,25.9,82,83,82,22.7,22.8,22.6,100,1000.1,1000,2.8,127,7.5,-0.00203,0,0.0310324443494702
2017-05-09 03:00:00.000,1152.46147279785,582.457932227826,1446.88971958047,188.191330783947,27.5769405217152,25.8,26,25.6,82,83,82,22.5,22.8,22.5,99.92,1000,999.2,3.1,124,6,-0.00273,0,0.0326190417236465
2017-05-09 04:00:00.000,1160.23456159084,583.356478831057,1449.14904268279,187.93796184201,27.4440136239029,25.7,25.8,25.6,83,84,82,22.6,22.7,22.5,99.84,999.2,998.4,4.5,112,7.9,-0.00343,0,0.0373546362291268
2017-05-09 05:00:00.000,1169.20966432576,584.552950453495,1451.41629938643,187.279624275034,27.3183255057299,25.7,25.8,25.7,82,83,81,22.4,22.6,22.3,99.76,998.5,997.6,3.9,113,8.6,-0.00351,0,0.057916907465821
2017-05-09 06:00:00.000,1179.65240965605,586.028806878157,1453.69061688596,190.11908074648,27.1926111936237,25.8,25.8,25.5,81,83,81,22.4,22.5,22.3,99.78,997.8,997.4,4.7,114,8.2,-0.00334,0,0.0713484881295135
2017-05-09 07:00:00.000,1191.60967885971,587.806615313626,1455.96375818857,195.859229210511,27.125,25.5,25.8,25.5,82,82,81,22.2,22.4,22.1,99.77,997.8,997.7,3.7,107,8.2,-0.0035,0,0.0551814826101371
2017-05-09 08:00:00.000,1205.76935002048,589.895646033349,1458.24514024532,174.472703481437,27.0036929959487,25.7,25.7,25.4,82,83,82,22.3,22.4,22.2,99.84,998.4,997.7,3.5,132,8.2,-0.00353,0,0.052949965105351
2017-05-09 09:00:00.000,1222.46517023646,592.307090483348,1460.53018317175,182.66769817402,26.8779669805891,25.5,25.7,25.2,82,82,80,22.2,22.3,21.9,99.89,998.9,998.4,3.6,108,8.2,0.01693,0,0.0590608905392681
2017-05-09 10:00:00.000,1240.43644105668,594.076515287178,1462.81863326238,185.590445328578,26.8148064270648,26.3,26.7,25.5,79,83,78,22.3,23,22.2,99.98,999.8,998.9,3.8,115,8.2,0.2253,0,0.124624246277976
